date_game,time_game,visitor_team_name,visitor_goals,home_team_name,home_goals,overtimes,attendance,game_duration,game_remarks,is_playoff_game_flag,season
2008-04-18,,Dallas Stars,2.0,Anaheim Ducks,5.0,,"17,199",,,1,2008
2008-04-18,,Nashville Predators,1.0,Detroit Red Wings,2.0,OT,"20,066",,,1,2008
2008-04-18,,New York Rangers,5.0,New Jersey Devils,3.0,,"17,625",,,1,2008
2008-04-19,,Montreal Canadiens,4.0,Boston Bruins,5.0,,"17,565",,,1,2008
2008-04-19,,Minnesota Wild,1.0,Colorado Avalanche,2.0,,"18,007",,,1,2008
2008-04-19,,Philadelphia Flyers,2.0,Washington Capitals,3.0,,"18,277",,,1,2008
2008-04-20,,Detroit Red Wings,3.0,Nashville Predators,0.0,,"17,113",,,1,2008
2008-04-20,,Anaheim Ducks,1.0,Dallas Stars,4.0,,"18,532",,,1,2008
2008-04-20,,San Jose Sharks,0.0,Calgary Flames,2.0,,"19,289",,,1,2008
2008-04-21,,Boston Bruins,0.0,Montreal Canadiens,5.0,,"21,273",,,1,2008
2008-04-21,,Washington Capitals,4.0,Philadelphia Flyers,2.0,,"19,927",,,1,2008
2008-04-22,,Calgary Flames,3.0,San Jose Sharks,5.0,,"17,496",,,1,2008
2008-04-22,,Philadelphia Flyers,3.0,Washington Capitals,2.0,OT,"18,277",,,1,2008
2008-04-24,,Colorado Avalanche,3.0,Detroit Red Wings,4.0,,"20,066",,,1,2008
2008-04-24,,Philadelphia Flyers,3.0,Montreal Canadiens,4.0,OT,"21,273",,,1,2008
2008-04-25,,New York Rangers,4.0,Pittsburgh Penguins,5.0,,"17,132",,,1,2008
2008-04-25,,Dallas Stars,3.0,San Jose Sharks,2.0,OT,"17,496",,,1,2008
2008-04-26,,Colorado Avalanche,1.0,Detroit Red Wings,5.0,,"20,066",,,1,2008
2008-04-26,,Philadelphia Flyers,4.0,Montreal Canadiens,2.0,,"21,273",,,1,2008
2008-04-27,,Dallas Stars,5.0,San Jose Sharks,2.0,,"17,496",,,1,2008
2008-04-27,,New York Rangers,0.0,Pittsburgh Penguins,2.0,,"17,132",,,1,2008
2008-04-28,,Montreal Canadiens,2.0,Philadelphia Flyers,3.0,,"19,849",,,1,2008
2008-04-29,,Detroit Red Wings,4.0,Colorado Avalanche,3.0,,"18,007",,,1,2008
2008-04-29,,San Jose Sharks,1.0,Dallas Stars,2.0,OT,"18,532",,,1,2008
2008-04-29,,Pittsburgh Penguins,5.0,New York Rangers,3.0,,"18,200",,,1,2008
2008-04-30,,San Jose Sharks,2.0,Dallas Stars,1.0,,"18,584",,,1,2008
2008-04-30,,Montreal Canadiens,2.0,Philadelphia Flyers,4.0,,"19,872",,,1,2008
2008-05-01,,Detroit Red Wings,8.0,Colorado Avalanche,2.0,,"18,007",,,1,2008
2008-05-01,,Pittsburgh Penguins,0.0,New York Rangers,3.0,,"18,200",,,1,2008
2008-05-02,,Dallas Stars,2.0,San Jose Sharks,3.0,OT,"17,496",,,1,2008
2008-05-03,,Philadelphia Flyers,6.0,Montreal Canadiens,4.0,,"21,273",,,1,2008
2008-05-04,,San Jose Sharks,1.0,Dallas Stars,2.0,4OT,"18,532",,,1,2008
2008-05-04,,New York Rangers,2.0,Pittsburgh Penguins,3.0,OT,"17,132",,,1,2008
2008-05-08,,Dallas Stars,1.0,Detroit Red Wings,4.0,,"20,066",,,1,2008
2008-05-09,,Philadelphia Flyers,2.0,Pittsburgh Penguins,4.0,,"17,132",,,1,2008
2008-05-10,,Dallas Stars,1.0,Detroit Red Wings,2.0,,"20,066",,,1,2008
2008-05-11,,Philadelphia Flyers,2.0,Pittsburgh Penguins,4.0,,"17,132",,,1,2008
2008-05-12,,Detroit Red Wings,5.0,Dallas Stars,2.0,,"18,532",,,1,2008
2008-05-13,,Pittsburgh Penguins,4.0,Philadelphia Flyers,1.0,,"19,965",,,1,2008
2008-05-14,,Detroit Red Wings,1.0,Dallas Stars,3.0,,"18,532",,,1,2008
2008-05-15,,Pittsburgh Penguins,2.0,Philadelphia Flyers,4.0,,"19,972",,,1,2008
2008-05-17,,Dallas Stars,2.0,Detroit Red Wings,1.0,,"20,066",,,1,2008
2008-05-18,,Philadelphia Flyers,0.0,Pittsburgh Penguins,6.0,,"17,132",,,1,2008
2008-05-19,,Detroit Red Wings,4.0,Dallas Stars,1.0,,"18,584",,,1,2008
2008-05-24,,Pittsburgh Penguins,0.0,Detroit Red Wings,4.0,,"20,066",,,1,2008
2008-05-26,,Pittsburgh Penguins,0.0,Detroit Red Wings,3.0,,"20,066",,,1,2008
2008-05-28,,Detroit Red Wings,2.0,Pittsburgh Penguins,3.0,,"17,132",,,1,2008
2008-05-31,,Detroit Red Wings,2.0,Pittsburgh Penguins,1.0,,"17,132",,,1,2008
2008-06-02,,Pittsburgh Penguins,4.0,Detroit Red Wings,3.0,3OT,"20,066",,,1,2008
2008-06-04,,Detroit Red Wings,3.0,Pittsburgh Penguins,2.0,,"17,132",,,1,2008
2008-10-04,,Pittsburgh Penguins,4.0,Ottawa Senators,3.0,OT,"13,699",,NHL Premiere Series,0,2009
2008-10-04,,New York Rangers,2.0,Tampa Bay Lightning,1.0,,"17,085",,NHL Premiere Series,0,2009
2008-10-05,,Tampa Bay Lightning,1.0,New York Rangers,2.0,,"17,085",,NHL Premiere Series,0,2009
2008-10-05,,Ottawa Senators,3.0,Pittsburgh Penguins,1.0,,"13,699",,NHL Premiere Series,0,2009
2008-10-09,,Boston Bruins,5.0,Colorado Avalanche,4.0,,"18,007",,,0,2009
2008-10-09,,Toronto Maple Leafs,3.0,Detroit Red Wings,2.0,,"20,066",,,0,2009
2008-10-09,,Anaheim Ducks,1.0,San Jose Sharks,4.0,,"17,496",,,0,2009
2008-10-09,,Calgary Flames,0.0,Vancouver Canucks,6.0,,"18,630",,,0,2009
2008-10-10,,Washington Capitals,4.0,Atlanta Thrashers,7.0,,"18,545",,,0,2009
2008-10-10,,Montreal Canadiens,1.0,Buffalo Sabres,2.0,SO,"18,690",,,0,2009
2008-10-10,,Florida Panthers,4.0,Carolina Hurricanes,6.0,,"18,680",,,0,2009
2008-10-10,,Columbus Blue Jackets,5.0,Dallas Stars,4.0,OT,"18,532",,,0,2009
2008-10-10,,New York Islanders,1.0,New Jersey Devils,2.0,,"16,834",,,0,2009
2008-10-10,,Chicago Blackhawks,2.0,New York Rangers,4.0,,"18,200",,,0,2009
2008-10-10,,Nashville Predators,2.0,St. Louis Blues,5.0,,"19,150",,,0,2009
2008-10-11,,Vancouver Canucks,5.0,Calgary Flames,4.0,OT,"19,289",,,0,2009
2008-10-11,,Atlanta Thrashers,2.0,Florida Panthers,3.0,OT,"18,401",,,0,2009
2008-10-11,,Boston Bruins,3.0,Minnesota Wild,4.0,,"18,568",,,0,2009
2008-10-11,,Dallas Stars,1.0,Nashville Predators,3.0,,"17,113",,,0,2009
2008-10-11,,St. Louis Blues,2.0,New York Islanders,5.0,,"16,234",,,0,2009
2008-10-11,,Detroit Red Wings,3.0,Ottawa Senators,2.0,,"20,182",,,0,2009
2008-10-11,,New York Rangers,4.0,Philadelphia Flyers,3.0,,"19,623",,,0,2009
2008-10-11,,Columbus Blue Jackets,1.0,Phoenix Coyotes,3.0,,"17,125",,,0,2009
2008-10-11,,New Jersey Devils,2.0,Pittsburgh Penguins,1.0,OT,"17,132",,,0,2009
2008-10-11,,Los Angeles Kings,1.0,San Jose Sharks,3.0,,"17,496",,,0,2009
2008-10-11,,Carolina Hurricanes,4.0,Tampa Bay Lightning,3.0,OT,"18,552",,,0,2009
2008-10-11,,Montreal Canadiens,6.0,Toronto Maple Leafs,1.0,,"19,370",,,0,2009
2008-10-11,,Chicago Blackhawks,2.0,Washington Capitals,4.0,,"18,277",,,0,2009
2008-10-12,,Phoenix Coyotes,4.0,Anaheim Ducks,2.0,,"17,174",,,0,2009
2008-10-12,,Colorado Avalanche,2.0,Edmonton Oilers,3.0,,"16,839",,,0,2009
2008-10-12,,San Jose Sharks,1.0,Los Angeles Kings,0.0,,"18,118",,,0,2009
2008-10-13,,Detroit Red Wings,3.0,Carolina Hurricanes,1.0,,"18,680",,,0,2009
2008-10-13,,Nashville Predators,3.0,Chicago Blackhawks,2.0,SO,"21,712",,,0,2009
2008-10-13,,Buffalo Sabres,7.0,New York Islanders,1.0,,"13,523",,,0,2009
2008-10-13,,New Jersey Devils,1.0,New York Rangers,4.0,,"18,200",,,0,2009
2008-10-13,,Montreal Canadiens,5.0,Philadelphia Flyers,3.0,,"19,323",,,0,2009
2008-10-13,,St. Louis Blues,5.0,Toronto Maple Leafs,4.0,SO,"19,045",,,0,2009
2008-10-13,,Vancouver Canucks,1.0,Washington Capitals,5.0,,"16,847",,,0,2009
2008-10-14,,Minnesota Wild,4.0,Atlanta Thrashers,2.0,,"11,843",,,0,2009
2008-10-14,,Colorado Avalanche,4.0,Calgary Flames,5.0,,"19,289",,,0,2009
2008-10-14,,Anaheim Ducks,3.0,Los Angeles Kings,6.0,,"14,451",,,0,2009
2008-10-14,,Philadelphia Flyers,2.0,Pittsburgh Penguins,3.0,OT,"16,965",,,0,2009
2008-10-14,,Columbus Blue Jackets,2.0,San Jose Sharks,5.0,,"17,496",,,0,2009
2008-10-15,,Edmonton Oilers,3.0,Anaheim Ducks,2.0,,"16,604",,,0,2009
2008-10-15,,Phoenix Coyotes,1.0,Chicago Blackhawks,4.0,,"20,522",,,0,2009
2008-10-15,,Nashville Predators,4.0,Dallas Stars,6.0,,"16,899",,,0,2009
2008-10-15,,Boston Bruins,3.0,Montreal Canadiens,4.0,SO,"21,273",,,0,2009
2008-10-15,,Buffalo Sabres,3.0,New York Rangers,1.0,,"18,200",,,0,2009
2008-10-16,,New Jersey Devils,1.0,Atlanta Thrashers,0.0,,"11,293",,,0,2009
2008-10-16,,Philadelphia Flyers,2.0,Colorado Avalanche,5.0,,"18,007",,,0,2009
2008-10-16,,Vancouver Canucks,4.0,Detroit Red Wings,3.0,OT,"19,011",,,0,2009
2008-10-16,,Minnesota Wild,6.0,Florida Panthers,2.0,,"12,106",,,0,2009
2008-10-16,,Washington Capitals,4.0,Pittsburgh Penguins,3.0,,"17,030",,,0,2009
2008-10-16,,Dallas Stars,1.0,St. Louis Blues,6.0,,"18,550",,,0,2009
2008-10-16,,New York Islanders,4.0,Tampa Bay Lightning,3.0,OT,"14,420",,,0,2009
2008-10-17,,San Jose Sharks,0.0,Anaheim Ducks,4.0,,"17,174",,,0,2009
2008-10-17,,Vancouver Canucks,2.0,Buffalo Sabres,5.0,,"18,449",,,0,2009
2008-10-17,,Nashville Predators,3.0,Columbus Blue Jackets,5.0,,"17,930",,,0,2009
2008-10-17,,Edmonton Oilers,4.0,Calgary Flames,3.0,,"19,289",,,0,2009
2008-10-17,,Carolina Hurricanes,3.0,Los Angeles Kings,4.0,OT,"14,194",,,0,2009
2008-10-17,,Toronto Maple Leafs,0.0,New York Rangers,1.0,SO,"18,200",,,0,2009
2008-10-17,,Phoenix Coyotes,3.0,Ottawa Senators,6.0,,"20,179",,,0,2009
2008-10-18,,Buffalo Sabres,2.0,Atlanta Thrashers,3.0,SO,"14,091",,,0,2009
2008-10-18,,Colorado Avalanche,5.0,Dallas Stars,4.0,,"17,151",,,0,2009
2008-10-18,,New York Rangers,4.0,Detroit Red Wings,5.0,OT,"20,066",,,0,2009
2008-10-18,,Calgary Flames,2.0,Edmonton Oilers,3.0,,"16,839",,,0,2009
2008-10-18,,New York Islanders,0.0,Florida Panthers,2.0,,"16,087",,,0,2009
2008-10-18,,Phoenix Coyotes,1.0,Montreal Canadiens,4.0,,"21,273",,,0,2009
2008-10-18,,Columbus Blue Jackets,3.0,Nashville Predators,6.0,,"13,259",,,0,2009
2008-10-18,,Boston Bruins,4.0,Ottawa Senators,2.0,,"19,318",,,0,2009
2008-10-18,,Toronto Maple Leafs,1.0,Pittsburgh Penguins,4.0,,"17,033",,,0,2009
2008-10-18,,Philadelphia Flyers,4.0,San Jose Sharks,5.0,OT,"17,496",,,0,2009
2008-10-18,,Chicago Blackhawks,3.0,St. Louis Blues,4.0,SO,"19,150",,,0,2009
2008-10-18,,Minnesota Wild,1.0,Tampa Bay Lightning,0.0,SO,"15,191",,,0,2009
2008-10-18,,New Jersey Devils,4.0,Washington Capitals,3.0,SO,"17,904",,,0,2009
2008-10-19,,Carolina Hurricanes,3.0,Anaheim Ducks,1.0,,"16,847",,,0,2009
2008-10-19,,Vancouver Canucks,2.0,Chicago Blackhawks,4.0,,"21,193",,,0,2009
2008-10-20,,Pittsburgh Penguins,2.0,Boston Bruins,1.0,SO,"17,565",,,0,2009
2008-10-20,,Colorado Avalanche,4.0,Los Angeles Kings,3.0,,"13,891",,,0,2009
2008-10-20,,Florida Panthers,1.0,Montreal Canadiens,3.0,,"21,273",,,0,2009
2008-10-20,,Dallas Stars,2.0,New York Rangers,1.0,,"18,200",,,0,2009
2008-10-21,,Boston Bruins,2.0,Buffalo Sabres,3.0,SO,"18,334",,,0,2009
2008-10-21,,Vancouver Canucks,2.0,Columbus Blue Jackets,4.0,,"12,057",,,0,2009
2008-10-21,,Washington Capitals,1.0,Calgary Flames,2.0,,"19,289",,,0,2009
2008-10-21,,Atlanta Thrashers,2.0,Tampa Bay Lightning,3.0,OT,"13,922",,,0,2009
2008-10-21,,Anaheim Ducks,3.0,Toronto Maple Leafs,2.0,SO,"19,222",,,0,2009
2008-10-22,,Edmonton Oilers,0.0,Chicago Blackhawks,3.0,,"21,168",,,0,2009
2008-10-22,,Dallas Stars,0.0,New Jersey Devils,5.0,,"12,101",,,0,2009
2008-10-22,,Florida Panthers,3.0,Ottawa Senators,1.0,,"18,952",,,0,2009
2008-10-22,,San Jose Sharks,7.0,Philadelphia Flyers,6.0,SO,"19,072",,,0,2009
2008-10-22,,Detroit Red Wings,4.0,St. Louis Blues,3.0,,"19,150",,,0,2009
2008-10-23,,Toronto Maple Leafs,4.0,Boston Bruins,2.0,,"12,274",,,0,2009
2008-10-23,,Edmonton Oilers,1.0,Colorado Avalanche,4.0,,"14,898",,,0,2009
2008-10-23,,Buffalo Sabres,4.0,Minnesota Wild,3.0,OT,"18,568",,,0,2009
2008-10-23,,Calgary Flames,5.0,Nashville Predators,3.0,,"12,042",,,0,2009
2008-10-23,,Dallas Stars,5.0,New York Islanders,3.0,,"10,183",,,0,2009
2008-10-23,,Washington Capitals,1.0,Phoenix Coyotes,2.0,,"14,722",,,0,2009
2008-10-23,,Carolina Hurricanes,1.0,Pittsburgh Penguins,4.0,,"17,132",,,0,2009
2008-10-24,,New York Rangers,3.0,Columbus Blue Jackets,1.0,,"14,724",,,0,2009
2008-10-24,,Atlanta Thrashers,3.0,Detroit Red Wings,5.0,,"20,066",,,0,2009
2008-10-24,,San Jose Sharks,3.0,Florida Panthers,4.0,,"15,232",,,0,2009
2008-10-24,,Philadelphia Flyers,6.0,New Jersey Devils,3.0,,"15,529",,,0,2009
2008-10-24,,Anaheim Ducks,4.0,Ottawa Senators,3.0,,"19,762",,,0,2009
2008-10-24,,Los Angeles Kings,4.0,St. Louis Blues,0.0,,"19,150",,,0,2009
2008-10-25,,Atlanta Thrashers,4.0,Boston Bruins,5.0,,"16,044",,,0,2009
2008-10-25,,Detroit Red Wings,6.0,Chicago Blackhawks,5.0,SO,"22,690",,,0,2009
2008-10-25,,Buffalo Sabres,1.0,Colorado Avalanche,2.0,SO,"18,007",,,0,2009
2008-10-25,,Washington Capitals,6.0,Dallas Stars,5.0,OT,"18,532",,,0,2009
2008-10-25,,Columbus Blue Jackets,1.0,Minnesota Wild,2.0,,"18,568",,,0,2009
2008-10-25,,Anaheim Ducks,6.0,Montreal Canadiens,4.0,,"21,273",,,0,2009
2008-10-25,,Los Angeles Kings,4.0,Nashville Predators,5.0,,"14,704",,,0,2009
2008-10-25,,Carolina Hurricanes,4.0,New York Islanders,3.0,,"11,219",,,0,2009
2008-10-25,,Pittsburgh Penguins,2.0,New York Rangers,3.0,SO,"18,200",,,0,2009
2008-10-25,,New Jersey Devils,2.0,Philadelphia Flyers,3.0,OT,"19,611",,,0,2009
2008-10-25,,Calgary Flames,4.0,Phoenix Coyotes,1.0,,"15,038",,,0,2009
2008-10-25,,Florida Panthers,0.0,St. Louis Blues,4.0,,"19,150",,,0,2009
2008-10-25,,San Jose Sharks,3.0,Tampa Bay Lightning,0.0,,"16,831",,,0,2009
2008-10-25,,Ottawa Senators,2.0,Toronto Maple Leafs,3.0,,"19,232",,,0,2009
2008-10-25,,Edmonton Oilers,3.0,Vancouver Canucks,6.0,,"18,630",,,0,2009
2008-10-27,,Ottawa Senators,5.0,Buffalo Sabres,2.0,,"18,690",,,0,2009
2008-10-27,,Anaheim Ducks,3.0,Columbus Blue Jackets,2.0,,"10,494",,,0,2009
2008-10-27,,Boston Bruins,1.0,Edmonton Oilers,0.0,OT,"16,839",,,0,2009
2008-10-27,,Detroit Red Wings,4.0,Los Angeles Kings,3.0,SO,"17,671",,,0,2009
2008-10-27,,Chicago Blackhawks,2.0,Minnesota Wild,3.0,,"18,568",,,0,2009
2008-10-27,,New York Rangers,4.0,New York Islanders,2.0,,"15,581",,,0,2009
2008-10-28,,Philadelphia Flyers,7.0,Atlanta Thrashers,0.0,,"13,207",,,0,2009
2008-10-28,,Colorado Avalanche,0.0,Calgary Flames,3.0,,"19,289",,,0,2009
2008-10-28,,Carolina Hurricanes,2.0,Montreal Canadiens,3.0,SO,"21,273",,,0,2009
2008-10-28,,Pittsburgh Penguins,1.0,San Jose Sharks,2.0,,"17,496",,,0,2009
2008-10-28,,Tampa Bay Lightning,3.0,Toronto Maple Leafs,2.0,,"19,348",,,0,2009
2008-10-28,,Boston Bruins,1.0,Vancouver Canucks,0.0,,"18,630",,,0,2009
2008-10-28,,Nashville Predators,3.0,Washington Capitals,4.0,SO,"17,011",,,0,2009
2008-10-29,,Detroit Red Wings,4.0,Anaheim Ducks,5.0,OT,"17,174",,,0,2009
2008-10-29,,Minnesota Wild,2.0,Dallas Stars,4.0,,"18,431",,,0,2009
2008-10-29,,Toronto Maple Leafs,6.0,New Jersey Devils,5.0,SO,"14,119",,,0,2009
2008-10-30,,Tampa Bay Lightning,5.0,Buffalo Sabres,2.0,,"18,690",,,0,2009
2008-10-30,,Boston Bruins,2.0,Calgary Flames,3.0,,"19,289",,,0,2009
2008-10-30,,Columbus Blue Jackets,4.0,Colorado Avalanche,2.0,,"14,945",,,0,2009
2008-10-30,,Ottawa Senators,2.0,Florida Panthers,1.0,,"13,567",,,0,2009
2008-10-30,,Vancouver Canucks,4.0,Los Angeles Kings,0.0,,"13,652",,,0,2009
2008-10-30,,Montreal Canadiens,2.0,Minnesota Wild,1.0,,"18,568",,,0,2009
2008-10-30,,Edmonton Oilers,1.0,Nashville Predators,3.0,,"11,294",,,0,2009
2008-10-30,,Atlanta Thrashers,2.0,New York Rangers,3.0,,"18,200",,,0,2009
2008-10-30,,New York Islanders,2.0,Philadelphia Flyers,3.0,OT,"18,227",,,0,2009
2008-10-30,,Pittsburgh Penguins,1.0,Phoenix Coyotes,4.0,,"15,178",,,0,2009
2008-10-30,,Detroit Red Wings,2.0,San Jose Sharks,4.0,,"17,496",,,0,2009
2008-10-30,,Carolina Hurricanes,1.0,St. Louis Blues,0.0,,"17,860",,,0,2009
2008-10-31,,Vancouver Canucks,7.0,Anaheim Ducks,6.0,SO,"16,704",,,0,2009
2008-10-31,,Dallas Stars,2.0,Chicago Blackhawks,5.0,,"21,212",,,0,2009
2008-11-01,,Dallas Stars,1.0,Boston Bruins,5.0,,"14,576",,,0,2009
2008-11-01,,Washington Capitals,0.0,Buffalo Sabres,5.0,,"18,690",,,0,2009
2008-11-01,,Edmonton Oilers,3.0,Carolina Hurricanes,1.0,,"15,016",,,0,2009
2008-11-01,,Chicago Blackhawks,4.0,Columbus Blue Jackets,3.0,SO,"14,680",,,0,2009
2008-11-01,,Calgary Flames,3.0,Los Angeles Kings,2.0,,"16,279",,,0,2009
2008-11-01,,Atlanta Thrashers,1.0,New Jersey Devils,6.0,,"14,958",,,0,2009
2008-11-01,,Florida Panthers,2.0,Nashville Predators,3.0,SO,"14,909",,,0,2009
2008-11-01,,Montreal Canadiens,5.0,New York Islanders,4.0,,"14,429",,,0,2009
2008-11-01,,Minnesota Wild,3.0,Phoenix Coyotes,2.0,,"14,817",,,0,2009
2008-11-01,,Pittsburgh Penguins,6.0,St. Louis Blues,3.0,,"19,150",,,0,2009
2008-11-01,,Ottawa Senators,2.0,Tampa Bay Lightning,3.0,SO,"16,104",,,0,2009
2008-11-01,,New York Rangers,2.0,Toronto Maple Leafs,5.0,,"19,179",,,0,2009
2008-11-02,,Calgary Flames,2.0,Anaheim Ducks,3.0,,"16,965",,,0,2009
2008-11-02,,Florida Panthers,3.0,Atlanta Thrashers,5.0,,"10,584",,,0,2009
2008-11-02,,Toronto Maple Leafs,4.0,Carolina Hurricanes,6.0,,"15,635",,,0,2009
2008-11-02,,San Jose Sharks,5.0,Colorado Avalanche,3.0,,"15,452",,,0,2009
2008-11-02,,Edmonton Oilers,5.0,Philadelphia Flyers,4.0,,"19,437",,,0,2009
2008-11-02,,Detroit Red Wings,3.0,Vancouver Canucks,2.0,,"18,630",,,0,2009
2008-11-03,,Colorado Avalanche,2.0,Chicago Blackhawks,6.0,,"21,142",,,0,2009
2008-11-03,,Buffalo Sabres,2.0,New Jersey Devils,0.0,,"10,567",,,0,2009
2008-11-03,,Columbus Blue Jackets,3.0,New York Islanders,4.0,OT,"10,184",,,0,2009
2008-11-04,,Phoenix Coyotes,4.0,Calgary Flames,2.0,,"19,289",,,0,2009
2008-11-04,,Anaheim Ducks,1.0,Los Angeles Kings,0.0,OT,"14,327",,,0,2009
2008-11-04,,New York Islanders,2.0,New York Rangers,1.0,,"18,200",,,0,2009
2008-11-04,,Washington Capitals,1.0,Ottawa Senators,2.0,OT,"18,485",,,0,2009
2008-11-04,,Minnesota Wild,1.0,San Jose Sharks,3.0,,"17,183",,,0,2009
2008-11-04,,Carolina Hurricanes,5.0,Toronto Maple Leafs,4.0,OT,"19,266",,,0,2009
2008-11-04,,Nashville Predators,0.0,Vancouver Canucks,4.0,,"18,630",,,0,2009
2008-11-05,,St. Louis Blues,2.0,Anaheim Ducks,5.0,,"16,144",,,0,2009
2008-11-05,,Edmonton Oilers,4.0,Columbus Blue Jackets,5.0,,"11,228",,,0,2009
2008-11-05,,Tampa Bay Lightning,3.0,New Jersey Devils,4.0,SO,"11,619",,,0,2009
2008-11-06,,New York Islanders,3.0,Atlanta Thrashers,4.0,,"14,122",,,0,2009
2008-11-06,,Toronto Maple Leafs,2.0,Boston Bruins,5.0,,"15,391",,,0,2009
2008-11-06,,Nashville Predators,6.0,Calgary Flames,7.0,,"19,289",,,0,2009
2008-11-06,,Minnesota Wild,3.0,Colorado Avalanche,1.0,,"14,562",,,0,2009
2008-11-06,,Florida Panthers,2.0,Los Angeles Kings,3.0,,"11,267",,,0,2009
2008-11-06,,Tampa Bay Lightning,2.0,New York Rangers,5.0,,"18,200",,,0,2009
2008-11-06,,Philadelphia Flyers,1.0,Ottawa Senators,4.0,,"18,938",,,0,2009
2008-11-06,,Edmonton Oilers,4.0,Pittsburgh Penguins,5.0,,"16,971",,,0,2009
2008-11-06,,St. Louis Blues,4.0,San Jose Sharks,5.0,SO,"17,496",,,0,2009
2008-11-06,,Phoenix Coyotes,0.0,Vancouver Canucks,1.0,,"18,630",,,0,2009
2008-11-06,,Carolina Hurricanes,2.0,Washington Capitals,3.0,,"17,874",,,0,2009
2008-11-07,,Dallas Stars,5.0,Anaheim Ducks,2.0,,"17,048",,,0,2009
2008-11-07,,Atlanta Thrashers,5.0,Buffalo Sabres,4.0,OT,"18,466",,,0,2009
2008-11-07,,Ottawa Senators,1.0,Carolina Hurricanes,2.0,,"15,206",,,0,2009
2008-11-07,,Montreal Canadiens,3.0,Columbus Blue Jackets,4.0,SO,"14,603",,,0,2009
2008-11-08,,Buffalo Sabres,1.0,Boston Bruins,3.0,,"17,565",,,0,2009
2008-11-08,,Calgary Flames,1.0,Columbus Blue Jackets,3.0,,"14,088",,,0,2009
2008-11-08,,Nashville Predators,0.0,Colorado Avalanche,1.0,,"18,007",,,0,2009
2008-11-08,,New Jersey Devils,1.0,Detroit Red Wings,3.0,,"20,066",,,0,2009
2008-11-08,,St. Louis Blues,3.0,Los Angeles Kings,5.0,,"17,182",,,0,2009
2008-11-08,,Pittsburgh Penguins,4.0,New York Islanders,3.0,SO,"14,303",,,0,2009
2008-11-08,,Tampa Bay Lightning,2.0,Philadelphia Flyers,1.0,,"19,412",,,0,2009
2008-11-08,,Florida Panthers,1.0,Phoenix Coyotes,4.0,,"14,807",,,0,2009
2008-11-08,,Dallas Stars,1.0,San Jose Sharks,2.0,,"17,496",,,0,2009
2008-11-08,,Montreal Canadiens,3.0,Toronto Maple Leafs,6.0,,"19,512",,,0,2009
2008-11-08,,Minnesota Wild,0.0,Vancouver Canucks,2.0,,"18,630",,,0,2009
2008-11-08,,New York Rangers,1.0,Washington Capitals,3.0,,"17,948",,,0,2009
2008-11-09,,Florida Panthers,3.0,Anaheim Ducks,1.0,,"16,951",,,0,2009
2008-11-09,,Atlanta Thrashers,5.0,Carolina Hurricanes,2.0,,"12,398",,,0,2009
2008-11-09,,Calgary Flames,1.0,Chicago Blackhawks,6.0,,"21,169",,,0,2009
2008-11-09,,Edmonton Oilers,2.0,New Jersey Devils,1.0,,"14,193",,,0,2009
2008-11-09,,San Jose Sharks,2.0,Phoenix Coyotes,4.0,,"15,056",,,0,2009
2008-11-10,,Edmonton Oilers,3.0,New York Rangers,2.0,SO,"18,200",,,0,2009
2008-11-10,,Tampa Bay Lightning,2.0,Washington Capitals,4.0,,"17,932",,,0,2009
2008-11-11,,Toronto Maple Leafs,3.0,Calgary Flames,4.0,,"19,289",,,0,2009
2008-11-11,,Pittsburgh Penguins,7.0,Detroit Red Wings,6.0,OT,"20,066",,,0,2009
2008-11-11,,Dallas Stars,2.0,Los Angeles Kings,3.0,SO,"13,823",,,0,2009
2008-11-11,,Ottawa Senators,0.0,Montreal Canadiens,4.0,,"21,273",,,0,2009
2008-11-11,,Philadelphia Flyers,3.0,New York Islanders,1.0,,"13,447",,,0,2009
2008-11-11,,Nashville Predators,4.0,San Jose Sharks,3.0,OT,"17,496",,,0,2009
2008-11-12,,St. Louis Blues,3.0,Buffalo Sabres,4.0,,"18,690",,,0,2009
2008-11-12,,Washington Capitals,5.0,Carolina Hurricanes,1.0,,"14,261",,,0,2009
2008-11-12,,Phoenix Coyotes,5.0,Columbus Blue Jackets,2.0,,"11,350",,,0,2009
2008-11-12,,Boston Bruins,2.0,Chicago Blackhawks,1.0,SO,"22,092",,,0,2009
2008-11-12,,Tampa Bay Lightning,0.0,Florida Panthers,4.0,,"12,104",,,0,2009
2008-11-12,,New York Rangers,5.0,New Jersey Devils,2.0,,"17,625",,,0,2009
2008-11-12,,Colorado Avalanche,2.0,Vancouver Canucks,1.0,SO,"18,630",,,0,2009
2008-11-13,,Montreal Canadiens,1.0,Boston Bruins,6.0,,"16,816",,,0,2009
2008-11-13,,Los Angeles Kings,3.0,Dallas Stars,2.0,,"17,675",,,0,2009
2008-11-13,,Toronto Maple Leafs,5.0,Edmonton Oilers,2.0,,"16,839",,,0,2009
2008-11-13,,Phoenix Coyotes,0.0,Minnesota Wild,4.0,,"18,568",,,0,2009
2008-11-13,,New York Islanders,3.0,Ottawa Senators,1.0,,"19,061",,,0,2009
2008-11-13,,Philadelphia Flyers,4.0,Pittsburgh Penguins,5.0,SO,"17,132",,,0,2009
2008-11-13,,Calgary Flames,1.0,San Jose Sharks,6.0,,"17,496",,,0,2009
