season,date_game,visitor_team_name,home_team_name,visitor_pts,home_pts,visitor_margin,home_margin,visitor_win,home_win,is_tie,overtimes,grouped_date_id,unique_game_id,home_wl,visitor_wl,home_result,visitor_result,is_playoff_game_flag
2003,2002-11-19,Philadelphia Flyers,Tampa Bay Lightning,3,2,1,-1,1,0,0,,4856,23717,L,W,L 2-3 vs. Philadelphia Flyers,W 3-2 @ Tampa Bay Lightning,0
2003,2002-11-19,Anaheim Ducks,New York Rangers,2,3,-1,1,0,1,0,OT,4856,23718,W,L,W 3-2 vs. Anaheim Ducks (OT),L 2-3 @ New York Rangers (OT),0
2003,2002-11-19,Buffalo Sabres,New Jersey Devils,3,4,-1,1,0,1,0,OT,4856,23719,W,L,W 4-3 vs. Buffalo Sabres (OT),L 3-4 @ New Jersey Devils (OT),0
2003,2002-11-19,Boston Bruins,Toronto Maple Leafs,0,2,-2,2,0,1,0,,4856,23720,W,L,W 2-0 vs. Boston Bruins,L 0-2 @ Toronto Maple Leafs,0
2003,2002-11-19,Chicago Blackhawks,Edmonton Oilers,1,3,-2,2,0,1,0,,4856,23721,W,L,W 3-1 vs. Chicago Blackhawks,L 1-3 @ Edmonton Oilers,0
2003,2002-11-19,Detroit Red Wings,Calgary Flames,5,0,5,-5,1,0,0,,4856,23722,L,W,L 0-5 vs. Detroit Red Wings,W 5-0 @ Calgary Flames,0
2003,2002-11-19,Ottawa Senators,Carolina Hurricanes,4,4,0,0,0,0,1,OT,4856,23723,T,T,T 4-4 vs. Ottawa Senators (OT),T 4-4 @ Carolina Hurricanes (OT),0
2003,2002-11-19,Florida Panthers,Atlanta Thrashers,3,4,-1,1,0,1,0,OT,4856,23724,W,L,W 4-3 vs. Florida Panthers (OT),L 3-4 @ Atlanta Thrashers (OT),0
2003,2002-11-19,Los Angeles Kings,Minnesota Wild,2,2,0,0,0,0,1,OT,4856,23725,T,T,T 2-2 vs. Los Angeles Kings (OT),T 2-2 @ Minnesota Wild (OT),0
2003,2002-11-20,St. Louis Blues,Columbus Blue Jackets,2,3,-1,1,0,1,0,,4857,23726,W,L,W 3-2 vs. St. Louis Blues,L 2-3 @ Columbus Blue Jackets,0
2003,2002-11-20,New York Islanders,Florida Panthers,3,3,0,0,0,0,1,OT,4857,23727,T,T,T 3-3 vs. New York Islanders (OT),T 3-3 @ Florida Panthers (OT),0
2003,2002-11-20,Dallas Stars,Arizona Coyotes,2,2,0,0,0,0,1,OT,4857,23728,T,T,T 2-2 vs. Dallas Stars (OT),T 2-2 @ Arizona Coyotes (OT),0
2003,2002-11-20,Montreal Canadiens,Pittsburgh Penguins,3,2,1,-1,1,0,0,OT,4857,23729,L,W,L 2-3 vs. Montreal Canadiens (OT),W 3-2 @ Pittsburgh Penguins (OT),0
2003,2002-11-20,Chicago Blackhawks,Vancouver Canucks,3,5,-2,2,0,1,0,,4857,23730,W,L,W 5-3 vs. Chicago Blackhawks,L 3-5 @ Vancouver Canucks,0
2003,2002-11-21,San Jose Sharks,Philadelphia Flyers,2,2,0,0,0,0,1,OT,4858,23731,T,T,T 2-2 vs. San Jose Sharks (OT),T 2-2 @ Philadelphia Flyers (OT),0
2003,2002-11-21,Minnesota Wild,Washington Capitals,4,3,1,-1,1,0,0,,4858,23732,L,W,L 3-4 vs. Minnesota Wild,W 4-3 @ Washington Capitals,0
2003,2002-11-21,Los Angeles Kings,St. Louis Blues,2,3,-1,1,0,1,0,OT,4858,23733,W,L,W 3-2 vs. Los Angeles Kings (OT),L 2-3 @ St. Louis Blues (OT),0
2003,2002-11-21,Montreal Canadiens,Ottawa Senators,2,3,-1,1,0,1,0,,4858,23734,W,L,W 3-2 vs. Montreal Canadiens,L 2-3 @ Ottawa Senators,0
2003,2002-11-21,New York Islanders,Tampa Bay Lightning,7,2,5,-5,1,0,0,,4858,23735,L,W,L 2-7 vs. New York Islanders,W 7-2 @ Tampa Bay Lightning,0
2003,2002-11-21,Nashville Predators,Colorado Avalanche,1,1,0,0,0,0,1,OT,4858,23736,T,T,T 1-1 vs. Nashville Predators (OT),T 1-1 @ Colorado Avalanche (OT),0
2003,2002-11-21,Edmonton Oilers,Calgary Flames,3,1,2,-2,1,0,0,,4858,23737,L,W,L 1-3 vs. Edmonton Oilers,W 3-1 @ Calgary Flames,0
2003,2002-11-21,Carolina Hurricanes,Boston Bruins,1,3,-2,2,0,1,0,,4858,23738,W,L,W 3-1 vs. Carolina Hurricanes,L 1-3 @ Boston Bruins,0
2003,2002-11-21,New York Rangers,New Jersey Devils,4,4,0,0,0,0,1,OT,4858,23739,T,T,T 4-4 vs. New York Rangers (OT),T 4-4 @ New Jersey Devils (OT),0
2003,2002-11-22,Pittsburgh Penguins,Atlanta Thrashers,3,1,2,-2,1,0,0,,4859,23740,L,W,L 1-3 vs. Pittsburgh Penguins,W 3-1 @ Atlanta Thrashers,0
2003,2002-11-22,Columbus Blue Jackets,Buffalo Sabres,4,5,-1,1,0,1,0,,4859,23741,W,L,W 5-4 vs. Columbus Blue Jackets,L 4-5 @ Buffalo Sabres,0
2003,2002-11-22,Dallas Stars,Anaheim Ducks,4,0,4,-4,1,0,0,,4859,23742,L,W,L 0-4 vs. Dallas Stars,W 4-0 @ Anaheim Ducks,0
2003,2002-11-22,Florida Panthers,Arizona Coyotes,3,3,0,0,0,0,1,OT,4859,23743,T,T,T 3-3 vs. Florida Panthers (OT),T 3-3 @ Arizona Coyotes (OT),0
2003,2002-11-22,Detroit Red Wings,Vancouver Canucks,1,4,-3,3,0,1,0,,4859,23744,W,L,W 4-1 vs. Detroit Red Wings,L 1-4 @ Vancouver Canucks,0
2003,2002-11-23,Atlanta Thrashers,Washington Capitals,3,6,-3,3,0,1,0,,4860,23745,W,L,W 6-3 vs. Atlanta Thrashers,L 3-6 @ Washington Capitals,0
2003,2002-11-23,Philadelphia Flyers,Toronto Maple Leafs,0,6,-6,6,0,1,0,,4860,23746,W,L,W 6-0 vs. Philadelphia Flyers,L 0-6 @ Toronto Maple Leafs,0
2003,2002-11-23,Colorado Avalanche,St. Louis Blues,3,1,2,-2,1,0,0,,4860,23747,L,W,L 1-3 vs. Colorado Avalanche,W 3-1 @ St. Louis Blues,0
2003,2002-11-23,San Jose Sharks,Pittsburgh Penguins,1,4,-3,3,0,1,0,,4860,23748,W,L,W 4-1 vs. San Jose Sharks,L 1-4 @ Pittsburgh Penguins,0
2003,2002-11-23,Columbus Blue Jackets,Ottawa Senators,2,5,-3,3,0,1,0,,4860,23749,W,L,W 5-2 vs. Columbus Blue Jackets,L 2-5 @ Ottawa Senators,0
2003,2002-11-23,New York Islanders,New York Rangers,3,1,2,-2,1,0,0,,4860,23750,L,W,L 1-3 vs. New York Islanders,W 3-1 @ New York Rangers,0
2003,2002-11-23,Dallas Stars,Los Angeles Kings,0,2,-2,2,0,1,0,,4860,23751,W,L,W 2-0 vs. Dallas Stars,L 0-2 @ Los Angeles Kings,0
2003,2002-11-23,Carolina Hurricanes,Montreal Canadiens,7,3,4,-4,1,0,0,,4860,23752,L,W,L 3-7 vs. Carolina Hurricanes,W 7-3 @ Montreal Canadiens,0
2003,2002-11-23,Nashville Predators,Minnesota Wild,2,4,-2,2,0,1,0,,4860,23753,W,L,W 4-2 vs. Nashville Predators,L 2-4 @ Minnesota Wild,0
2003,2002-11-23,Detroit Red Wings,Edmonton Oilers,1,1,0,0,0,0,1,OT,4860,23754,T,T,T 1-1 vs. Detroit Red Wings (OT),T 1-1 @ Edmonton Oilers (OT),0
2003,2002-11-23,Chicago Blackhawks,Calgary Flames,1,3,-2,2,0,1,0,,4860,23755,W,L,W 3-1 vs. Chicago Blackhawks,L 1-3 @ Calgary Flames,0
2003,2002-11-23,Buffalo Sabres,Boston Bruins,1,4,-3,3,0,1,0,,4860,23756,W,L,W 4-1 vs. Buffalo Sabres,L 1-4 @ Boston Bruins,0
2003,2002-11-23,Tampa Bay Lightning,New Jersey Devils,3,1,2,-2,1,0,0,,4860,23757,L,W,L 1-3 vs. Tampa Bay Lightning,W 3-1 @ New Jersey Devils,0
2003,2002-11-24,Florida Panthers,Anaheim Ducks,4,4,0,0,0,0,1,OT,4861,23758,T,T,T 4-4 vs. Florida Panthers (OT),T 4-4 @ Anaheim Ducks (OT),0
2003,2002-11-25,Carolina Hurricanes,New York Rangers,1,3,-2,2,0,1,0,,4862,23759,W,L,W 3-1 vs. Carolina Hurricanes,L 1-3 @ New York Rangers,0
2003,2002-11-25,San Jose Sharks,St. Louis Blues,4,1,3,-3,1,0,0,,4862,23760,L,W,L 1-4 vs. San Jose Sharks,W 4-1 @ St. Louis Blues,0
2003,2002-11-25,Vancouver Canucks,Minnesota Wild,2,1,1,-1,1,0,0,,4862,23761,L,W,L 1-2 vs. Vancouver Canucks,W 2-1 @ Minnesota Wild,0
2003,2002-11-25,Toronto Maple Leafs,Ottawa Senators,0,2,-2,2,0,1,0,,4862,23762,W,L,W 2-0 vs. Toronto Maple Leafs,L 0-2 @ Ottawa Senators,0
2003,2002-11-25,Arizona Coyotes,Dallas Stars,1,5,-4,4,0,1,0,,4862,23763,W,L,W 5-1 vs. Arizona Coyotes,L 1-5 @ Dallas Stars,0
2003,2002-11-25,Chicago Blackhawks,Colorado Avalanche,0,1,-1,1,0,1,0,,4862,23764,W,L,W 1-0 vs. Chicago Blackhawks,L 0-1 @ Colorado Avalanche,0
2003,2002-11-25,Edmonton Oilers,Detroit Red Wings,5,4,1,-1,1,0,0,OT,4862,23765,L,W,L 4-5 vs. Edmonton Oilers (OT),W 5-4 @ Detroit Red Wings (OT),0
2003,2002-11-26,Calgary Flames,Boston Bruins,2,7,-5,5,0,1,0,,4863,23766,W,L,W 7-2 vs. Calgary Flames,L 2-7 @ Boston Bruins,0
2003,2002-11-26,Atlanta Thrashers,Montreal Canadiens,2,3,-1,1,0,1,0,,4863,23767,W,L,W 3-2 vs. Atlanta Thrashers,L 2-3 @ Montreal Canadiens,0
2003,2002-11-26,Washington Capitals,Toronto Maple Leafs,4,5,-1,1,0,1,0,,4863,23768,W,L,W 5-4 vs. Washington Capitals,L 4-5 @ Toronto Maple Leafs,0
2003,2002-11-27,Calgary Flames,Washington Capitals,2,4,-2,2,0,1,0,,4864,23769,W,L,W 4-2 vs. Calgary Flames,L 2-4 @ Washington Capitals,0
2003,2002-11-27,Philadelphia Flyers,Pittsburgh Penguins,2,7,-5,5,0,1,0,,4864,23770,W,L,W 7-2 vs. Philadelphia Flyers,L 2-7 @ Pittsburgh Penguins,0
2003,2002-11-27,Ottawa Senators,New York Islanders,2,2,0,0,0,0,1,OT,4864,23771,T,T,T 2-2 vs. Ottawa Senators (OT),T 2-2 @ New York Islanders (OT),0
2003,2002-11-27,Arizona Coyotes,Anaheim Ducks,2,2,0,0,0,0,1,OT,4864,23772,T,T,T 2-2 vs. Arizona Coyotes (OT),T 2-2 @ Anaheim Ducks (OT),0
2003,2002-11-27,New Jersey Devils,Detroit Red Wings,2,3,-1,1,0,1,0,OT,4864,23773,W,L,W 3-2 vs. New Jersey Devils (OT),L 2-3 @ Detroit Red Wings (OT),0
2003,2002-11-27,San Jose Sharks,Nashville Predators,2,4,-2,2,0,1,0,,4864,23774,W,L,W 4-2 vs. San Jose Sharks,L 2-4 @ Nashville Predators,0
2003,2002-11-27,St. Louis Blues,Colorado Avalanche,4,4,0,0,0,0,1,OT,4864,23775,T,T,T 4-4 vs. St. Louis Blues (OT),T 4-4 @ Colorado Avalanche (OT),0
2003,2002-11-27,Edmonton Oilers,Columbus Blue Jackets,3,1,2,-2,1,0,0,,4864,23776,L,W,L 1-3 vs. Edmonton Oilers,W 3-1 @ Columbus Blue Jackets,0
2003,2002-11-27,Vancouver Canucks,Carolina Hurricanes,3,2,1,-1,1,0,0,,4864,23777,L,W,L 2-3 vs. Vancouver Canucks,W 3-2 @ Carolina Hurricanes,0
2003,2002-11-27,Tampa Bay Lightning,Buffalo Sabres,1,1,0,0,0,0,1,OT,4864,23778,T,T,T 1-1 vs. Tampa Bay Lightning (OT),T 1-1 @ Buffalo Sabres (OT),0
2003,2002-11-27,Minnesota Wild,Dallas Stars,0,5,-5,5,0,1,0,,4864,23779,W,L,W 5-0 vs. Minnesota Wild,L 0-5 @ Dallas Stars,0
2003,2002-11-27,Florida Panthers,Los Angeles Kings,5,2,3,-3,1,0,0,,4864,23780,L,W,L 2-5 vs. Florida Panthers,W 5-2 @ Los Angeles Kings,0
2003,2002-11-28,New York Rangers,Atlanta Thrashers,4,7,-3,3,0,1,0,,4865,23781,W,L,W 7-4 vs. New York Rangers,L 4-7 @ Atlanta Thrashers,0
2003,2002-11-28,Chicago Blackhawks,Arizona Coyotes,4,2,2,-2,1,0,0,,4865,23782,L,W,L 2-4 vs. Chicago Blackhawks,W 4-2 @ Arizona Coyotes,0
2003,2002-11-29,New Jersey Devils,Nashville Predators,2,1,1,-1,1,0,0,,4866,23783,L,W,L 1-2 vs. New Jersey Devils,W 2-1 @ Nashville Predators,0
2003,2002-11-29,Ottawa Senators,Washington Capitals,6,2,4,-4,1,0,0,,4866,23784,L,W,L 2-6 vs. Ottawa Senators,W 6-2 @ Washington Capitals,0
2003,2002-11-29,Vancouver Canucks,Tampa Bay Lightning,5,3,2,-2,1,0,0,,4866,23785,L,W,L 3-5 vs. Vancouver Canucks,W 5-3 @ Tampa Bay Lightning,0
2003,2002-11-29,Calgary Flames,St. Louis Blues,2,7,-5,5,0,1,0,,4866,23786,W,L,W 7-2 vs. Calgary Flames,L 2-7 @ St. Louis Blues,0
2003,2002-11-29,Toronto Maple Leafs,Philadelphia Flyers,3,0,3,-3,1,0,0,,4866,23787,L,W,L 0-3 vs. Toronto Maple Leafs,W 3-0 @ Philadelphia Flyers,0
2003,2002-11-29,Columbus Blue Jackets,New York Islanders,4,2,2,-2,1,0,0,,4866,23788,L,W,L 2-4 vs. Columbus Blue Jackets,W 4-2 @ New York Islanders,0
2003,2002-11-29,Colorado Avalanche,Minnesota Wild,2,2,0,0,0,0,1,OT,4866,23789,T,T,T 2-2 vs. Colorado Avalanche (OT),T 2-2 @ Minnesota Wild (OT),0
2003,2002-11-29,New York Rangers,Dallas Stars,3,3,0,0,0,0,1,OT,4866,23790,T,T,T 3-3 vs. New York Rangers (OT),T 3-3 @ Dallas Stars (OT),0
2003,2002-11-29,Detroit Red Wings,Carolina Hurricanes,4,6,-2,2,0,1,0,,4866,23791,W,L,W 6-4 vs. Detroit Red Wings,L 4-6 @ Carolina Hurricanes,0
2003,2002-11-29,Pittsburgh Penguins,Buffalo Sabres,4,1,3,-3,1,0,0,,4866,23792,L,W,L 1-4 vs. Pittsburgh Penguins,W 4-1 @ Buffalo Sabres,0
2003,2002-11-29,Montreal Canadiens,Boston Bruins,2,4,-2,2,0,1,0,,4866,23793,W,L,W 4-2 vs. Montreal Canadiens,L 2-4 @ Boston Bruins,0
2003,2002-11-29,Los Angeles Kings,Anaheim Ducks,2,2,0,0,0,0,1,OT,4866,23794,T,T,T 2-2 vs. Los Angeles Kings (OT),T 2-2 @ Anaheim Ducks (OT),0
2003,2002-11-30,Buffalo Sabres,Toronto Maple Leafs,1,3,-2,2,0,1,0,,4867,23795,W,L,W 3-1 vs. Buffalo Sabres,L 1-3 @ Toronto Maple Leafs,0
2003,2002-11-30,New Jersey Devils,St. Louis Blues,5,4,1,-1,1,0,0,OT,4867,23796,L,W,L 4-5 vs. New Jersey Devils (OT),W 5-4 @ St. Louis Blues (OT),0
2003,2002-11-30,Arizona Coyotes,San Jose Sharks,3,2,1,-1,1,0,0,,4867,23797,L,W,L 2-3 vs. Arizona Coyotes,W 3-2 @ San Jose Sharks,0
2003,2002-11-30,New York Islanders,Ottawa Senators,2,4,-2,2,0,1,0,,4867,23798,W,L,W 4-2 vs. New York Islanders,L 2-4 @ Ottawa Senators,0
2003,2002-11-30,Dallas Stars,Nashville Predators,2,5,-3,3,0,1,0,,4867,23799,W,L,W 5-2 vs. Dallas Stars,L 2-5 @ Nashville Predators,0
2003,2002-11-30,Boston Bruins,Pittsburgh Penguins,3,2,1,-1,1,0,0,,4867,23800,L,W,L 2-3 vs. Boston Bruins,W 3-2 @ Pittsburgh Penguins,0
2003,2002-11-30,Chicago Blackhawks,Los Angeles Kings,1,4,-3,3,0,1,0,,4867,23801,W,L,W 4-1 vs. Chicago Blackhawks,L 1-4 @ Los Angeles Kings,0
2003,2002-11-30,Vancouver Canucks,Florida Panthers,5,2,3,-3,1,0,0,,4867,23802,L,W,L 2-5 vs. Vancouver Canucks,W 5-2 @ Florida Panthers,0
2003,2002-11-30,Colorado Avalanche,Edmonton Oilers,0,1,-1,1,0,1,0,,4867,23803,W,L,W 1-0 vs. Colorado Avalanche,L 0-1 @ Edmonton Oilers,0
2003,2002-11-30,Carolina Hurricanes,Columbus Blue Jackets,4,2,2,-2,1,0,0,,4867,23804,L,W,L 2-4 vs. Carolina Hurricanes,W 4-2 @ Columbus Blue Jackets,0
2003,2002-11-30,Philadelphia Flyers,Montreal Canadiens,2,1,1,-1,1,0,0,OT,4867,23805,L,W,L 1-2 vs. Philadelphia Flyers (OT),W 2-1 @ Montreal Canadiens (OT),0
2003,2002-12-01,Washington Capitals,Atlanta Thrashers,4,5,-1,1,0,1,0,,4868,23806,W,L,W 5-4 vs. Washington Capitals,L 4-5 @ Atlanta Thrashers,0
2003,2002-12-01,Calgary Flames,Detroit Red Wings,2,4,-2,2,0,1,0,,4868,23807,W,L,W 4-2 vs. Calgary Flames,L 2-4 @ Detroit Red Wings,0
2003,2002-12-01,Chicago Blackhawks,Anaheim Ducks,2,3,-1,1,0,1,0,,4868,23808,W,L,W 3-2 vs. Chicago Blackhawks,L 2-3 @ Anaheim Ducks,0
2003,2002-12-01,Tampa Bay Lightning,New York Rangers,3,4,-1,1,0,1,0,,4868,23809,W,L,W 4-3 vs. Tampa Bay Lightning,L 3-4 @ New York Rangers,0
2003,2002-12-02,New Jersey Devils,Philadelphia Flyers,1,0,1,-1,1,0,0,OT,4869,23810,L,W,L 0-1 vs. New Jersey Devils (OT),W 1-0 @ Philadelphia Flyers (OT),0
2003,2002-12-03,San Jose Sharks,Arizona Coyotes,3,2,1,-1,1,0,0,OT,4870,23811,L,W,L 2-3 vs. San Jose Sharks (OT),W 3-2 @ Arizona Coyotes (OT),0
2003,2002-12-03,Tampa Bay Lightning,Toronto Maple Leafs,3,4,-1,1,0,1,0,OT,4870,23812,W,L,W 4-3 vs. Tampa Bay Lightning (OT),L 3-4 @ Toronto Maple Leafs (OT),0
2003,2002-12-03,Washington Capitals,Pittsburgh Penguins,4,1,3,-3,1,0,0,,4870,23813,L,W,L 1-4 vs. Washington Capitals,W 4-1 @ Pittsburgh Penguins,0
2003,2002-12-03,Columbus Blue Jackets,New York Rangers,3,5,-2,2,0,1,0,,4870,23814,W,L,W 5-3 vs. Columbus Blue Jackets,L 3-5 @ New York Rangers,0
2003,2002-12-03,Vancouver Canucks,New York Islanders,1,2,-1,1,0,1,0,,4870,23815,W,L,W 2-1 vs. Vancouver Canucks,L 1-2 @ New York Islanders,0
2003,2002-12-03,Carolina Hurricanes,Nashville Predators,2,1,1,-1,1,0,0,,4870,23816,L,W,L 1-2 vs. Carolina Hurricanes,W 2-1 @ Nashville Predators,0
2003,2002-12-03,Minnesota Wild,Edmonton Oilers,1,2,-1,1,0,1,0,OT,4870,23817,W,L,W 2-1 vs. Minnesota Wild (OT),L 1-2 @ Edmonton Oilers (OT),0
2003,2002-12-03,Anaheim Ducks,Detroit Red Wings,1,2,-1,1,0,1,0,,4870,23818,W,L,W 2-1 vs. Anaheim Ducks,L 1-2 @ Detroit Red Wings,0
2003,2002-12-03,Calgary Flames,Colorado Avalanche,2,1,1,-1,1,0,0,,4870,23819,L,W,L 1-2 vs. Calgary Flames,W 2-1 @ Colorado Avalanche,0
2003,2002-12-03,St. Louis Blues,Boston Bruins,4,0,4,-4,1,0,0,,4870,23820,L,W,L 0-4 vs. St. Louis Blues,W 4-0 @ Boston Bruins,0
2003,2002-12-04,Anaheim Ducks,Buffalo Sabres,0,4,-4,4,0,1,0,,4871,23821,W,L,W 4-0 vs. Anaheim Ducks,L 0-4 @ Buffalo Sabres,0
2003,2002-12-04,Ottawa Senators,Chicago Blackhawks,0,1,-1,1,0,1,0,,4871,23822,W,L,W 1-0 vs. Ottawa Senators,L 0-1 @ Chicago Blackhawks,0
2003,2002-12-04,Montreal Canadiens,Dallas Stars,1,5,-4,4,0,1,0,,4871,23823,W,L,W 5-1 vs. Montreal Canadiens,L 1-5 @ Dallas Stars,0
2003,2002-12-04,Carolina Hurricanes,Florida Panthers,2,4,-2,2,0,1,0,,4871,23824,W,L,W 4-2 vs. Carolina Hurricanes,L 2-4 @ Florida Panthers,0
2003,2002-12-04,Vancouver Canucks,New Jersey Devils,3,2,1,-1,1,0,0,OT,4871,23825,L,W,L 2-3 vs. Vancouver Canucks (OT),W 3-2 @ New Jersey Devils (OT),0
2003,2002-12-05,Edmonton Oilers,Tampa Bay Lightning,2,3,-1,1,0,1,0,,4872,23826,W,L,W 3-2 vs. Edmonton Oilers,L 2-3 @ Tampa Bay Lightning,0
2003,2002-12-05,Ottawa Senators,St. Louis Blues,2,2,0,0,0,0,1,OT,4872,23827,T,T,T 2-2 vs. Ottawa Senators (OT),T 2-2 @ St. Louis Blues (OT),0
2003,2002-12-05,Detroit Red Wings,Arizona Coyotes,5,3,2,-2,1,0,0,,4872,23828,L,W,L 3-5 vs. Detroit Red Wings,W 5-3 @ Arizona Coyotes,0
2003,2002-12-05,Atlanta Thrashers,Boston Bruins,3,4,-1,1,0,1,0,OT,4872,23829,W,L,W 4-3 vs. Atlanta Thrashers (OT),L 3-4 @ Boston Bruins (OT),0
2003,2002-12-05,Nashville Predators,Los Angeles Kings,3,2,1,-1,1,0,0,,4872,23830,L,W,L 2-3 vs. Nashville Predators,W 3-2 @ Los Angeles Kings,0
2003,2002-12-05,Minnesota Wild,Calgary Flames,1,1,0,0,0,0,1,OT,4872,23831,T,T,T 1-1 vs. Minnesota Wild (OT),T 1-1 @ Calgary Flames (OT),0
2003,2002-12-05,New York Rangers,Philadelphia Flyers,2,3,-1,1,0,1,0,OT,4872,23832,W,L,W 3-2 vs. New York Rangers (OT),L 2-3 @ Philadelphia Flyers (OT),0
2003,2002-12-06,Toronto Maple Leafs,New York Islanders,2,4,-2,2,0,1,0,,4873,23833,W,L,W 4-2 vs. Toronto Maple Leafs,L 2-4 @ New York Islanders,0
2003,2002-12-06,Atlanta Thrashers,Washington Capitals,6,7,-1,1,0,1,0,OT,4873,23834,W,L,W 7-6 vs. Atlanta Thrashers (OT),L 6-7 @ Washington Capitals (OT),0
2003,2002-12-06,Columbus Blue Jackets,San Jose Sharks,2,3,-1,1,0,1,0,,4873,23835,W,L,W 3-2 vs. Columbus Blue Jackets,L 2-3 @ San Jose Sharks,0
2003,2002-12-06,Pittsburgh Penguins,New Jersey Devils,1,3,-2,2,0,1,0,,4873,23836,W,L,W 3-1 vs. Pittsburgh Penguins,L 1-3 @ New Jersey Devils,0
2003,2002-12-06,Buffalo Sabres,New York Rangers,4,1,3,-3,1,0,0,,4873,23837,L,W,L 1-4 vs. Buffalo Sabres,W 4-1 @ New York Rangers,0
2003,2002-12-06,Montreal Canadiens,Colorado Avalanche,6,7,-1,1,0,1,0,OT,4873,23838,W,L,W 7-6 vs. Montreal Canadiens (OT),L 6-7 @ Colorado Avalanche (OT),0
2003,2002-12-06,Anaheim Ducks,Chicago Blackhawks,4,3,1,-1,1,0,0,,4873,23839,L,W,L 3-4 vs. Anaheim Ducks,W 4-3 @ Chicago Blackhawks,0
2003,2002-12-06,Florida Panthers,Carolina Hurricanes,2,0,2,-2,1,0,0,,4873,23840,L,W,L 0-2 vs. Florida Panthers,W 2-0 @ Carolina Hurricanes,0
2003,2002-12-06,Detroit Red Wings,Dallas Stars,3,3,0,0,0,0,1,OT,4873,23841,T,T,T 3-3 vs. Detroit Red Wings (OT),T 3-3 @ Dallas Stars (OT),0
2003,2002-12-07,Minnesota Wild,Vancouver Canucks,4,2,2,-2,1,0,0,,4874,23842,L,W,L 2-4 vs. Minnesota Wild,W 4-2 @ Vancouver Canucks,0
2003,2002-12-07,New Jersey Devils,Toronto Maple Leafs,0,1,-1,1,0,1,0,,4874,23843,W,L,W 1-0 vs. New Jersey Devils,L 0-1 @ Toronto Maple Leafs,0
2003,2002-12-07,New York Islanders,Pittsburgh Penguins,6,3,3,-3,1,0,0,,4874,23844,L,W,L 3-6 vs. New York Islanders,W 6-3 @ Pittsburgh Penguins,0
2003,2002-12-07,Montreal Canadiens,Arizona Coyotes,4,2,2,-2,1,0,0,,4874,23845,L,W,L 2-4 vs. Montreal Canadiens,W 4-2 @ Arizona Coyotes,0
2003,2002-12-07,St. Louis Blues,Philadelphia Flyers,3,1,2,-2,1,0,0,,4874,23846,L,W,L 1-3 vs. St. Louis Blues,W 3-1 @ Philadelphia Flyers,0
2003,2002-12-07,Nashville Predators,San Jose Sharks,4,2,2,-2,1,0,0,,4874,23847,L,W,L 2-4 vs. Nashville Predators,W 4-2 @ San Jose Sharks,0
2003,2002-12-07,Columbus Blue Jackets,Los Angeles Kings,4,2,2,-2,1,0,0,,4874,23848,L,W,L 2-4 vs. Columbus Blue Jackets,W 4-2 @ Los Angeles Kings,0
2003,2002-12-07,Edmonton Oilers,Florida Panthers,4,0,4,-4,1,0,0,,4874,23849,L,W,L 0-4 vs. Edmonton Oilers,W 4-0 @ Florida Panthers,0
2003,2002-12-07,Washington Capitals,Buffalo Sabres,3,4,-1,1,0,1,0,,4874,23850,W,L,W 4-3 vs. Washington Capitals,L 3-4 @ Buffalo Sabres,0
2003,2002-12-07,Tampa Bay Lightning,Boston Bruins,2,3,-1,1,0,1,0,OT,4874,23851,W,L,W 3-2 vs. Tampa Bay Lightning (OT),L 2-3 @ Boston Bruins (OT),0
2003,2002-12-07,Carolina Hurricanes,Ottawa Senators,2,5,-3,3,0,1,0,,4874,23852,W,L,W 5-2 vs. Carolina Hurricanes,L 2-5 @ Ottawa Senators,0
2003,2002-12-08,Edmonton Oilers,Atlanta Thrashers,3,0,3,-3,1,0,0,,4875,23853,L,W,L 0-3 vs. Edmonton Oilers,W 3-0 @ Atlanta Thrashers,0
2003,2002-12-08,Tampa Bay Lightning,Chicago Blackhawks,1,3,-2,2,0,1,0,,4875,23854,W,L,W 3-1 vs. Tampa Bay Lightning,L 1-3 @ Chicago Blackhawks,0
2003,2002-12-08,St. Louis Blues,Detroit Red Wings,3,4,-1,1,0,1,0,OT,4875,23855,W,L,W 4-3 vs. St. Louis Blues (OT),L 3-4 @ Detroit Red Wings (OT),0
2003,2002-12-08,Nashville Predators,Anaheim Ducks,0,3,-3,3,0,1,0,,4875,23856,W,L,W 3-0 vs. Nashville Predators,L 0-3 @ Anaheim Ducks,0
2003,2002-12-08,Boston Bruins,New York Rangers,4,1,3,-3,1,0,0,,4875,23857,L,W,L 1-4 vs. Boston Bruins,W 4-1 @ New York Rangers,0
2003,2002-12-09,Columbus Blue Jackets,Arizona Coyotes,3,3,0,0,0,0,1,OT,4876,23858,T,T,T 3-3 vs. Columbus Blue Jackets (OT),T 3-3 @ Arizona Coyotes (OT),0
2003,2002-12-09,Calgary Flames,Vancouver Canucks,2,1,1,-1,1,0,0,,4876,23859,L,W,L 1-2 vs. Calgary Flames,W 2-1 @ Vancouver Canucks,0
2003,2002-12-10,Los Angeles Kings,Nashville Predators,3,0,3,-3,1,0,0,,4877,23860,L,W,L 0-3 vs. Los Angeles Kings,W 3-0 @ Nashville Predators,0
2003,2002-12-10,Pittsburgh Penguins,Toronto Maple Leafs,2,4,-2,2,0,1,0,,4877,23861,W,L,W 4-2 vs. Pittsburgh Penguins,L 2-4 @ Toronto Maple Leafs,0
